SystemPath,SystemName,SystemType,Equipment Type,Equipment ID,Manufacturer,Serial Number,National Board Number,Model Number,Year Built,Name Plate,U-1 Form,PSM Covered,Code Stamp,PID Drawing,PFD,PID Number,PFD Number,Shutdown Level,Criticality,Equipment Description,Code,CML Locations.CML,CML Locations.CML Location,CML Locations.Component Type,CML Locations.Component,CML Locations.Outside Diameter,CML Locations.Nominal Thickness,CML Locations.Corrosion Allowance,CML Locations.T-min,CML Locations.Material Spec,CML Locations.Material Grade,CML Locations.CML Pressure,CML Locations.CML Temperature,CML Locations.CML Joint Efficiency,CML Locations.CML Access,CML Locations.Insulation,CML Locations.CML Installed On,CML Locations.CML Status,CML Locations.NDE Type
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),7.03,East,Piping,Elbow,2.375,0.218,0,,A234,WPB,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),8.01,North,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),8.02,East,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),8.03,South,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),8.04,West,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),9.01,North,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),9.02,East,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),9.03,South,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),9.04,West,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),10.01,Inside Radius,Piping,Elbow,12.75,0.5,0,,A234,WPB,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),10.02,Outside Radius,Piping,Elbow,12.75,0.5,0,,A234,WPB,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-010,RES-010,Process Piping,,RES-010,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1042,,,,PV-1112 TO #850 RESIDUE GAS,2014 B31.3 (Carbon Steel),10.03,North,Piping,Elbow,12.75,0.5,0,,A234,WPB,1480,100,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),1.01,Top,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),1.02,North,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),1.03,Bottom,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),1.04,South,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),2.01,North,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),2.02,East,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),2.03,South,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),2.04,West,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),3.01,Top,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),3.02,East,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),3.03,Bottom,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),3.04,West,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),4.01,Top,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),4.02,East,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),4.03,Bottom,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),4.04,West,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),5.01,Top,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),5.02,North,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),5.03,Bottom,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-012,RES-012,Process Piping,,RES-012,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1049,,,,SCAL GAS INLET TO EXPANDER,2014 B31.3 (Carbon Steel),5.04,South,Piping,Straight Pipe,1.05,0.154,0,,A106,B,1100,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),1.01,Top,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),1.02,North,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),1.03,Bottom,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),1.04,South,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,No,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),2.01,Top,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,Yes,01/01/2025,Inactive,RT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),2.02,East,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,Yes,01/01/2025,Inactive,RT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),2.03,Bottom,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,Yes,01/01/2025,Inactive,RT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),2.04,West,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,Yes,01/01/2025,Inactive,RT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),3.01,Top,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,Yes,01/01/2025,Inactive,RT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),3.02,East,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,Yes,01/01/2025,Inactive,RT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),3.03,Bottom,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,Yes,01/01/2025,Inactive,RT
XCEL > Kinetik > Kings Landing > Unit > Piping > RES-014,RES-014,Process Piping,,RES-014,,,,,2025,,,Yes,,Yes,No,K1GP-PID-1014,,,,H-101 TO PSV-101,2014 B31.3 (Carbon Steel),3.04,West,Piping,Straight Pipe,1.315,0.179,0,,A106,B,1200,200,1.0,Ground,Yes,01/01/2025,Inactive,RT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1005-TRIM,T-1005-TRIM,Process Piping,,T-1005-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1103,,,,T-1005-TRIM,2014 B31.3 (Carbon Steel),1.01,North,Piping,Straight Pipe,3.5,0.216,0,,A106,B,375,350,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1005-TRIM,T-1005-TRIM,Process Piping,,T-1005-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1103,,,,T-1005-TRIM,2014 B31.3 (Carbon Steel),1.02,East,Piping,Straight Pipe,3.5,0.216,0,,A106,B,375,350,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1005-TRIM,T-1005-TRIM,Process Piping,,T-1005-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1103,,,,T-1005-TRIM,2014 B31.3 (Carbon Steel),1.03,South,Piping,Straight Pipe,3.5,0.216,0,,A106,B,375,350,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1005-TRIM,T-1005-TRIM,Process Piping,,T-1005-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1103,,,,T-1005-TRIM,2014 B31.3 (Carbon Steel),1.04,West,Piping,Straight Pipe,3.5,0.216,0,,A106,B,375,350,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1005-TRIM,T-1005-TRIM,Process Piping,,T-1005-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1103,,,,T-1005-TRIM,2014 B31.3 (Carbon Steel),2.01,Top,Piping,Straight Pipe,1.05,0.154,0,,A106,B,375,350,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1005-TRIM,T-1005-TRIM,Process Piping,,T-1005-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1103,,,,T-1005-TRIM,2014 B31.3 (Carbon Steel),2.02,North,Piping,Straight Pipe,1.05,0.154,0,,A106,B,375,350,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1005-TRIM,T-1005-TRIM,Process Piping,,T-1005-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1103,,,,T-1005-TRIM,2014 B31.3 (Carbon Steel),2.03,Bottom,Piping,Straight Pipe,1.05,0.154,0,,A106,B,375,350,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1005-TRIM,T-1005-TRIM,Process Piping,,T-1005-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1103,,,,T-1005-TRIM,2014 B31.3 (Carbon Steel),2.04,South,Piping,Straight Pipe,1.05,0.154,0,,A106,B,375,350,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1007-TRIM,T-1007-TRIM,Process Piping,,T-1007-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1105,,,,T-1007-TRIM,2014 B31.3 (Carbon Steel),1.01,Top,Piping,Straight Pipe,1.05,0.219,0,,A106,B,250,400,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1007-TRIM,T-1007-TRIM,Process Piping,,T-1007-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1105,,,,T-1007-TRIM,2014 B31.3 (Carbon Steel),1.02,North,Piping,Straight Pipe,1.05,0.219,0,,A106,B,250,400,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1007-TRIM,T-1007-TRIM,Process Piping,,T-1007-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1105,,,,T-1007-TRIM,2014 B31.3 (Carbon Steel),1.03,Bottom,Piping,Straight Pipe,1.05,0.219,0,,A106,B,250,400,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1007-TRIM,T-1007-TRIM,Process Piping,,T-1007-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1105,,,,T-1007-TRIM,2014 B31.3 (Carbon Steel),1.04,South,Piping,Straight Pipe,1.05,0.219,0,,A106,B,250,400,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1007-TRIM,T-1007-TRIM,Process Piping,,T-1007-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1105,,,,T-1007-TRIM,2014 B31.3 (Carbon Steel),2.01,North,Piping,Straight Pipe,3.5,0.216,0,,A106,B,250,400,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1007-TRIM,T-1007-TRIM,Process Piping,,T-1007-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1105,,,,T-1007-TRIM,2014 B31.3 (Carbon Steel),2.02,East,Piping,Straight Pipe,3.5,0.216,0,,A106,B,250,400,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1007-TRIM,T-1007-TRIM,Process Piping,,T-1007-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1105,,,,T-1007-TRIM,2014 B31.3 (Carbon Steel),2.03,South,Piping,Straight Pipe,3.5,0.216,0,,A106,B,250,400,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1007-TRIM,T-1007-TRIM,Process Piping,,T-1007-TRIM,,,,,2024,,,Yes,,Yes,No,K1GP-PID-1105,,,,T-1007-TRIM,2014 B31.3 (Carbon Steel),2.04,West,Piping,Straight Pipe,3.5,0.216,0,,A106,B,250,400,1.0,Man Lift,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),1.01,Top,Piping,Straight Pipe,3.5,0.3,0,,A106,B,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),1.02,East,Piping,Straight Pipe,3.5,0.3,0,,A106,B,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),1.03,Bottom,Piping,Straight Pipe,3.5,0.3,0,,A106,B,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),1.04,West,Piping,Straight Pipe,3.5,0.3,0,,A106,B,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),2.01,Top,Piping,Tee,3.5,0.438,0,,A234,WPB,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),2.03,Bottom,Piping,Tee,3.5,0.438,0,,A234,WPB,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),2.04,West,Piping,Tee,3.5,0.438,0,,A234,WPB,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),3.01,North,Piping,Straight Pipe,3.5,0.216,0,,A106,B,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),3.02,East,Piping,Straight Pipe,3.5,0.216,0,,A106,B,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),3.03,South,Piping,Straight Pipe,3.5,0.216,0,,A106,B,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > T-1103 TRIM,T-1103 TRIM,Process Piping,,T-1103 TRIM,,,,,,,,Yes,,Yes,No,K1GP-PID-1004,,,,T-1103-TRIM,2014 B31.3 (Carbon Steel),3.04,West,Piping,Straight Pipe,3.5,0.216,0,,A106,B,1200,200,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > V-1213 Trim,V-1213 Trim,Process Piping,,V-1213 Trim,,,,,,,,Yes,,Yes,No,K1GP-PID-1205,,,,V-1213 Trim,2014 B31.3 (Carbon Steel),1.01,North,Piping,Elbow,1.315,0.179,0,,A234,WPB,75,350,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > V-1213 Trim,V-1213 Trim,Process Piping,,V-1213 Trim,,,,,,,,Yes,,Yes,No,K1GP-PID-1205,,,,V-1213 Trim,2014 B31.3 (Carbon Steel),1.02,Outside Radius,Piping,Elbow,1.315,0.179,0,,A234,WPB,75,350,1.0,Ground,Removable,01/01/2025,Active,UT
XCEL > Kinetik > Kings Landing > Unit > Piping > V-1213 Trim,V-1213 Trim,Process Piping,,V-1213 Trim,,,,,,,,Yes,,Yes,No,K1GP-PID-1205,,,,V-1213 Trim,2014 B31.3 (Carbon Steel),1.03,South,Piping,Elbow,1.315,0.179,0,,A234,WPB,75,350,1.0,Ground,Removable,01/01/2025,Active,UT
